Primary_key,Latitude_Longitude,Distance_Constraint,Infant_Care_Singaporean,Playgroup_Singaporean,Nursery_Singaporean,Kindergarten_Singaporean,Infant_Care_PR,Playgroup_PR,Nursery_PR,Kindergarten_PR,Education_Level,Aesthetics_Creative_Expression,Chinese,Digital_Skills,Discovery_of_the_World,English,Language_and_Literacy,Math,Moral_Education,Motor_Skill_Development,Music,Nature,Numeracy,Problem-solving_Skills,Project Work,Science,Sensory Play,Social & Emotional Development,Speech and Drama,Sports,Active Learning Curriculum,Bilingual Curriculum,Child Directed,Chinese Curriculum,Early Years Development Framework,English Curriculum,IB PYP,Inquiry Based,Integrated Curriculum,Montessori,MOE,Nurturning Early Learners Curriculum,Play-based Curriculum,Project-based Curriculum,Reggio Emilia approach,SPARK certified Curriculum,Thematic,ISteam,user_monday_drop_off,user_monday_pick_up,user_tuesday_drop_off,user_tuesday_pick_up,user_wednesday_drop_off,user_wednesday_pick_up,user_thursday_drop_off,user_thursday_pick_up,user_friday_drop_off,user_friday_pick_up,user_saturday_drop_off,user_saturday_pick_up,user_sunday_drop_off,user_sunday_pick_up,Preschool_Name,Preschool_Latitude,Preschool_Longitude,Distance_To_User_km,Within_Distance_Constraint,Monday_Start_Number,Monday_End_Number,Tuesday_Start_Number,Tuesday_End_Number,Wednesday_Start_Number,Wednesday_End_Number,Thursday_Start_Number,Thursday_End_Number,Friday_Start_Number,Friday_End_Number,Saturday_Start_Number,Saturday_End_Number,Sunday_Start_Number,Sunday_End_Number,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Sunday_Open,Sunday_Close,Within_Opening_Hours_Constraint,Location_Type,Address,Opening_Hours,Preschool_Website,Google_Website,Update_Time,Stars,Average_Stars,Sunday_Start,Sunday_End,Monday_Start,Monday_End,Tuesday_Start,Tuesday_End,Wednesday_Start,Wednesday_End,Thursday_Start,Thursday_End,Friday_Start,Friday_End,Saturday_Start,Saturday_End,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,preschool_brand,fees_link,fees_sc_infant_care,fees_sc_playgroup,fees_sc_nursery,fees_sc_kindergarten,fees_pr_infant_care,fees_pr_playgroup,fees_pr_nursery,fees_pr_kindergarten,Within_Fees_Constraint,txt_file_opened,found_curriculum,curriculum_active_learning,curriculum_bilingual_curriculum,curriculum_child_directed,curriculum_chinese_curriculum,curriculum_early_years_development_framework,curriculum_english_curriculum,curriculum_ib_pyp,curriculum_inquiry_based,curriculum_integrated_curriculum,curriculum_montessori,curriculum_moe,curriculum_nurturing_early_learners_curriculum,curriculum_play_based_curriculum,curriculum_project_based,curriculum_reggio_emilia_approach,curriculum_spark_certified_curriculum,curriculum_thematic,curriculum_isteam,found_programme,programme_aesthetics_&_creative_expression,programme_chinese,programme_digital_skills,programme_discovery_of_the_word,programme_english,programme_language_and_literacy,programme_math,programme_moral_education,programme_motor_skill_development,programme_music,programme_nature,programme_numeracy,programme_problem-solving_skills,programme_project_work,programme_science,programme_sensory_play,programme_social_&_emotional_development,programme_speech_and_drama,programme_sports,found_levels,levels_infant_care,levels_playgroup,levels_nursery,levels_kindergarten,Within_Levels_Constraint,user_level
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps Global HQ,1.2914251,103.8576758,13.643304472782019,1,9.0,19.0,9.0,19.0,9.0,19.0,9.0,19.0,9.0,19.0,9.0,14.0,9.0,14.0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,Educational institution,"6 Raffles Blvd, #04-100 Marina Square, Singapore 039594 ","Friday, 9am to 7pm, Saturday, 9am to 2pm, Sunday, 9am to 2pm, Monday, 9am to 7pm, Tuesday, 9am to 7pm, Wednesday, 9am to 7pm, Thursday, 9am to 7pm",https://www.mindchamps.org/,"https://www.google.com/maps/place/MindChamps+Global+HQ/@1.2914251,103.8576758,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1766c2aaaaab:0x35ee2b344e3c1603!8m2!3d1.2914251!4d103.8576758!16s%2Fg%2F1wb8r69n?entry=ttu",2024-04-12 06:17:29.930917,"1, 5, 4, 5, 5, 1, 5, 1, 5, 1, 3, 1",3.083333333333333,9am,2pm,9am,7pm,9am,7pm,9am,7pm,9am,7pm,9am,7pm,9am,2pm,0.5669642857142857,0.6583333333333333,,-0.025,-0.025,0.6950892857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps Chinese PreSchool @ Dairy Farm,1.3666323,103.7740932,3.334728240828868,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,100.0,100.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"4 Dairy Farm Ln, B1-08 to 11, Singapore 677622 ","Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/location/dairy-farm/,"https://www.google.com/maps/place/MindChamps+Chinese+PreSchool+@+Dairy+Farm/@1.3666323,103.7740932,17z/data=!3m1!4b1!4m6!3m5!1s0x31da119b3a29f433:0x78a8ae817e33361d!8m2!3d1.3666323!4d103.7740932!16s%2Fg%2F11lclvw2cm?entry=ttu",2024-04-12 06:17:14.269426,"5, 5",5.0,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,Closed,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps Preschool @ Sentosa JB,1.4940619,103.7776626,16.384226805494613,1,8.0,18.0,8.0,18.0,8.0,18.0,8.0,18.0,100.0,100.0,100.0,100.0,100,100,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,Preschool,"201, Jalan Sutera, Taman Sentosa, 80150 Johor Bahru, Johor, Malaysia ","Friday, Closed, Saturday, Closed, Sunday, Closed, Monday, 8am to 6pm, Tuesday, 8am to 6pm, Wednesday, 8am to 6pm, Thursday, 8am to 6pm",https://www.mindchamps.org/my/,"https://www.google.com/maps/place/MindChamps+Preschool+@+Sentosa+JB/@1.4940619,103.7776626,17z/data=!3m1!4b1!4m6!3m5!1s0x31da6d722e040a33:0xf3faa1df150fab52!8m2!3d1.4940619!4d103.7776626!16s%2Fg%2F11vlxg_4lf?entry=ttu",2024-04-12 06:16:48.196553,"5, 5",5.0,Closed,Closed,8am,6pm,8am,6pm,8am,6pm,8am,6pm,Closed,Closed,Closed,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ Changi Airport Terminal 3,1.3563,103.987354,26.449169128561582,0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,14.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"65 Airport Boulevard #03-22/29, Terminal 3 Singapore Changi Airport, 819663 ","Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Changi+Airport+Terminal+3/@1.3563,103.987354,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3c8c5375dc0f:0xab47e28eb9822cfc!8m2!3d1.3563!4d103.987354!16s%2Fg%2F11ddwzbmcj?entry=ttu",2024-04-12 06:16:21.187674,"5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1",4.64,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,2pm,0.4304320401140254,0.280784428117838,,,,0.3783806968110037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ Pasir Ris,1.3722986,103.9494884,22.373792998111725,0,8.0,19.0,8.0,19.0,8.0,19.0,8.0,19.0,8.0,19.0,100.0,100.0,100,100,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,Preschool,"7 Pasir Ris Central, #01-23, Mall 519612 ","Friday, 8am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 8am to 7pm, Tuesday, 8am to 7pm, Wednesday, 8am to 7pm, Thursday, 8am to 7pm",https://www.mindchamps.org/contact-us/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Pasir+Ris/@1.3722986,103.9494884,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1962cd93e29b:0x17060f02b61a9aa3!8m2!3d1.3722986!4d103.9494884!16s%2Fg%2F11hhdfn9h3?entry=ttu",2024-04-12 06:15:49.828329,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4.985507246376812,Closed,Closed,8am,7pm,8am,7pm,8am,7pm,8am,7pm,8am,7pm,Closed,Closed,0.3489474244269411,0.3400788004195672,,,,0.3451878990325109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps Chinese PreSchool @ Cecil Street,1.2806884,103.8492068,13.461549290975155,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,14.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Day care center,"105 Cecil St, #04-01/04 The Octagon, Singapore 069534 ","Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+Chinese+PreSchool+@+Cecil+Street/@1.2806884,103.8492068,17z/data=!3m1!4b1!4m6!3m5!1s0x31da190deb3aaaab:0xcd03a5bb4067a725!8m2!3d1.2806884!4d103.8492068!16s%2Fg%2F11gcfq14vw?entry=ttu",2024-04-12 06:15:23.035141,"1, 5, 5, 1, 5, 5, 5",3.857142857142857,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,2pm,0.2732142857142857,0.1536106601731601,,,,0.3187202380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps Performing Arts PreSchool @ Marina Square,1.2912061,103.8576768,13.654930920004224,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,14.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"6 Raffles Blvd, # 04 -100 Marina Square, Singapore 039594 ","Friday, 7am to 7pm, Saturday, 7am to 2pm, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+Performing+Arts+PreSchool+@+Marina+Square/@1.2912061,103.8576768,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19a856b7dc2b:0xde5d4779c18f1cfa!8m2!3d1.2912061!4d103.8576768!16s%2Fg%2F11b61qx7kk?entry=ttu",2024-04-12 06:14:55.186493,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1",4.851851851851852,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,2pm,0.4524620327179382,0.4641733968278912,,,,0.4572875484854651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ Mapletree Business City,1.2754092,103.7985447,9.870777083134948,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,100.0,100.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"20 Pasir Panjang Rd, Singapore 117439 ","Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/location/mapletree-business-city/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Mapletree+Business+City/@1.2754092,103.7985447,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bc0baaaaaab:0xf448302e6183ac04!8m2!3d1.2754092!4d103.7985447!16s%2Fg%2F1td5cm_r?entry=ttu",2024-04-12 06:14:45.388220,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5.0,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,Closed,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ Sengkang,1.3832602,103.892109,16.290623029745664,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,9.0,14.0,9.0,14.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Educational institution,"70 Compassvale Bow, #02-05 Grand Mall, Singapore 544692 ","Friday, 7am to 7pm, Saturday, 9am to 2pm, Sunday, 9am to 2pm, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",http://www.mindchamps.org/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Sengkang/@1.3832602,103.892109,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1772399a76c7:0xe9dca4aea55ea790!8m2!3d1.3832602!4d103.892109!16s%2Fg%2F11twrb9nkm?entry=ttu",2024-04-12 06:14:17.970854,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5.0,9am,2pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,9am,2pm,0.3296952077001618,0.4561252568904397,,,,0.4008121103696931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ One Raffles Place,1.284749,103.851992,13.471181347010623,1,7.5,19.5,7.5,19.5,7.5,19.5,7.5,19.5,7.5,19.5,7.5,19.5,100,100,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,Preschool,"1 Raffles Place, Tower 1, #06-00, 048616 ","Friday, 7:30am to 7:30pm, Saturday, 7:30am to 7:30pm, Sunday, Closed, Monday, 7:30am to 7:30pm, Tuesday, 7:30am to 7:30pm, Wednesday, 7:30am to 7:30pm, Thursday, 7:30am to 7:30pm",https://www.mindchamps.org/preschool/one-raffles-place/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+One+Raffles+Place/@1.284749,103.851992,17z/data=!3m1!4b1!4m6!3m5!1s0x31da190eacb58e55:0x1230303978b723af!8m2!3d1.284749!4d103.851992!16s%2Fg%2F11gdfs2spc?entry=ttu",2024-04-12 06:13:50.710979,"5, 5, 5, 2, 5, 5, 5, 4, 5, 1, 5",4.2727272727272725,Closed,Closed,7:30am,7:30pm,7:30am,7:30pm,7:30am,7:30pm,7:30am,7:30pm,7:30am,7:30pm,7:30am,7:30pm,0.4706630036630036,0.3449751310780722,,,,0.4038913213522588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ East Coast,1.315022,103.8945292,16.567192140379355,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,13.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"11 Tanjong Katong Rd, #02-43, Singapore 437157 ","Friday, 7am to 7pm, Saturday, 7am to 1pm, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+East+Coast/@1.315022,103.8945292,17z/data=!3m1!4b1!4m6!3m5!1s0x31da181704a6d737:0xd660273707f14cba!8m2!3d1.315022!4d103.8945292!16s%2Fg%2F11c5gv3ps5?entry=ttu",2024-04-12 06:13:18.957218,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3",4.963855421686747,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,1pm,0.3437254833804207,0.2796866926848593,,0.0,0.0,0.3150981158291573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ City Square Mall,1.3115639,103.8568345,12.650252308276576,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,100.0,100.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"180 Kitchener Rd, #07 - 01 / 05, Singapore 208539 ","Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+City+Square+Mall/@1.3115639,103.8568345,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19c89fffffff:0x1636350347a3e65c!8m2!3d1.3115639!4d103.8568345!16s%2Fg%2F1thvdfyf?entry=ttu",2024-04-12 06:12:49.862787,"5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 1, 5",4.88135593220339,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,Closed,Closed,0.2684021690699789,0.3436938317414507,,,,0.2982347146567886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ West Coast Plaza,1.3036823,103.7659354,5.403651416445521,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,100.0,100.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"154 W Coast Rd, #01-63, Singapore 127371 ","Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/preschool/book-a-visit/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+West+Coast+Plaza/@1.3036823,103.7659354,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1afb850e3b93:0xcc5c78c73ffbad65!8m2!3d1.3036823!4d103.7659354!16s%2Fg%2F11c3v552mt?entry=ttu",2024-04-12 06:12:22.385955,"5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5",4.909090909090909,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,Closed,Closed,0.3704026398948273,0.4054330979866695,,,,0.3801333226981168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ Paragon,1.3037752,103.8359096,10.862090901507397,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,100.0,100.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"290 Orchard Rd, #06-19/20, Singapore 238859 ","Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/preschool/paragon/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Paragon/@1.3037752,103.8359096,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1992320efbcf:0xcf500ca000a8ae5b!8m2!3d1.3037752!4d103.8359096!16s%2Fg%2F1vwllnlz?entry=ttu",2024-04-12 06:11:53.598480,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4.956521739130435,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,Closed,Closed,0.4589829316301437,0.3695655347313589,,,,0.411921143788678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48:40.1,"1.3494250695437504, 103.74952398597276",20,0,0,1000,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,15,7,15,,,7,15,7,15,,,,,MindChamps PreSchool @ Fusionopolis,1.2998458,103.7877637,6.961546769602118,1,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,100.0,100.0,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Preschool,"1 Fusionopolis Wy, #03-03 Connexis, Singapore 138632 ","Friday, 7am to 7pm, Saturday, Closed, Sunday, Closed, Monday, 7am to 7pm, Tuesday, 7am to 7pm, Wednesday, 7am to 7pm, Thursday, 7am to 7pm",https://www.mindchamps.org/location/fusionopolis/,"https://www.google.com/maps/place/MindChamps+PreSchool+@+Fusionopolis/@1.2998458,103.7877637,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1a454fffffff:0x2a3d7781b215b787!8m2!3d1.2998458!4d103.7877637!16s%2Fg%2F1tcx4jlk?entry=ttu",2024-04-12 06:11:43.444650,"5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4",4.903225806451613,Closed,Closed,7am,7pm,7am,7pm,7am,7pm,7am,7pm,7am,7pm,Closed,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
